image_quality_ssim,image_quality_fid,image_diversity,training_stability,overfitting_metric,lpips_score,generator_loss,discriminator_loss,Score,Ranking,Experiment,Epoch,learning_rate
0.04290305356965215,14.107133765632403,0.16149607152648301,0.9123142075394415,12.527464836044901,0.6444051518458648,15.424668727892834,1.2538011723785039,0.04290305356965215,1,2,1,0.000126
0.039759110386527,14.043825549280994,0.16245034517572185,0.9331929378855948,13.356762342204417,0.6472950086441053,15.424925888884124,1.2361257420896918,0.039759110386527,2,2,2,0.000126
